movie_id,title,budget,genre,cast,director,runtime,release_date,production_company,language,country,IMDB_rating,number_of_votes,box_office_revenue
1653,Movie_1653,32689944.0,Mystery,"Cate Blanchett, Pat Player",John Smith,127.0,2003-09-09,Searchlight Pictures,English,Canada,6.8,7650.0,99666159
1623,Movie_1623,270302264.0,Family,"Christian Bale, Meryl Streep",Quentin Tarantino,102.0,2001-10-29,NEON,English,USA,8.0,13823.0,2166533064
588,Movie_588,6430315.0,Sci-Fi,"Will Smith, Benedict Cumberbatch",Morgan Blake,88.0,2025-06-13,Metro-Goldwyn-Mayer,English,Germany,6.3,3968.0,20417406
1402,Movie_1402,4491281.0,Romance,"Gal Gadot, Scarlett Johansson, Amy Adams, Emma Stone",Pat Quinn,112.0,2010-05-06,Walt Disney Pictures,Spanish,China,6.3,11398.0,3444036
998,Movie_998,6888472.0,Romance,"Morgan Screen, Pat Player, Tom Holland, Sam Star",Drew White,,2010-12-24,Columbia Pictures,English,Australia,6.5,5696.0,8545140
1177,Movie_1177,,Drama,"Amy Adams, Anya Taylor-Joy, Charlize Theron",Christopher Nolan,97.0,2025-04-22,Columbia Pictures,English,Australia,7.6,11630.0,34185490
1701,Movie_1701,54202663.0,Documentary,"Scarlett Johansson, Brie Larson, Christian Bale, Leonardo DiCaprio",Jamie Lee,92.0,2001-05-14,Village Roadshow,German,USA,6.9,14076.0,31525093
1041,Movie_1041,5863244.0,Sci-Fi,"Meryl Streep, Will Smith, Oscar Isaac, Jordan Talent",Ava DuVernay,63.0,2014-04-30,Paramount Pictures,Italian,South Korea,,50.0,8632585
34,Movie_34,8304471.0,Adventure,"Margot Robbie, Sam Star, Awkwafina",Tim Burton,60.0,2002-11-14,Blumhouse Productions,Chinese,India,7.4,6499.0,16186551
2980,Movie_2980,20966766.0,Horror,"Emma Stone, Tom Hanks, Benedict Cumberbatch, Viola Davis",Guillermo del Toro,125.0,2009-06-25,Focus Features,French,Italy,4.9,11695.0,25358255
2393,Movie_2393,60527573.0,Thriller,"Lupita Nyong'o, Emma Stone, Robert Downey Jr.",Steven Spielberg,118.0,2017-11-26,Annapurna Pictures,Hindi,France,8.2,11135.0,194883292
1380,Movie_1380,38592080.0,Biography,"Amy Adams, Jennifer Lawrence, Brad Pitt",Bong Joon-ho,72.0,2025-01-08,New Line Cinema,Japanese,UK,7.4,6440.0,61017953
42,Movie_42,12802317.0,Crime,"Saoirse Ronan, Lupita Nyong'o, John Doe A",Tim Burton,113.0,2025-06-01,Regency Enterprises,Japanese,Germany,8.4,9915.0,38335891
1846,Movie_1846,58432057.0,Mystery,"Chris Evans, Sam Star, Idris Elba",Jordan Peele,122.0,2022-06-06,NEON,English,Japan,7.3,9613.0,152451309
2213,Movie_2213,19871528.0,Family,"Scarlett Johansson, Meryl Streep, Charlize Theron",Zack Snyder,132.0,2013-06-17,Columbia Pictures,English,USA,6.9,8759.0,33685999
2634,Movie_2634,7276676.0,Family,"Ryan Gosling, Timothée Chalamet, Brad Pitt, Charlize Theron",Damien Chazelle,74.0,2007-12-29,Village Roadshow,English,South Korea,7.3,5063.0,18572025
2031,Movie_2031,15438377.0,Family,"Emma Stone, Natalie Portman, Meryl Streep, Ana de Armas",Tim Burton,88.0,2015-06-26,Paramount Pictures,English,Germany,7.1,8797.0,56776538
1865,Movie_1865,10737988.0,War,"Saoirse Ronan, Taylor Thespian, Timothée Chalamet",Michael Bay,107.0,2009-05-12,DreamWorks,Italian,China,7.2,10588.0,8273054
1847,Movie_1847,5862836.0,Musical,"Anya Taylor-Joy, Margot Robbie, Will Smith, Meryl Streep",James Cameron,127.0,2007-04-23,Warner Bros.,English,India,8.4,7959.0,15795592
610,Movie_610,1444149.0,Thriller,"Jane Doe B, Robert Downey Jr.",Patty Jenkins,84.0,2019-05-03,Paramount Pictures,English,Japan,8.2,8870.0,1453533
1133,Movie_1133,69485526.0,Mystery,"Jake Gyllenhaal, Sandra Bullock",Christopher Nolan,117.0,2013-07-18,Annapurna Pictures,Italian,Japan,7.8,8473.0,358484102
29,Movie_29,16461450.0,Documentary,"Lupita Nyong'o, Morgan Freeman, Denzel Washington, Sam Star",Ridley Scott,133.0,2022-06-03,Amblin Entertainment,Japanese,France,7.4,9971.0,17296650
442,Movie_442,11492668.0,Adventure,"Brie Larson, Oscar Isaac, Benedict Cumberbatch",Michael Bay,91.0,2004-06-22,A24,Japanese,UK,8.5,6203.0,27617195
2002,Movie_2002,214473906.0,Mystery,"Margot Robbie, Leonardo DiCaprio, Sam Star",Tim Burton,104.0,2020-04-09,Metro-Goldwyn-Mayer,English,UK,6.5,14350.0,327967033
2184,Movie_2184,19043014.0,Romance,"Benedict Cumberbatch, Natalie Portman",Chris Park,116.0,2021-07-27,Legendary Entertainment,English,UK,6.5,11780.0,29884923
494,Movie_494,14004158.0,Crime,"Chris Evans, Timothée Chalamet, Benedict Cumberbatch",Quentin Tarantino,96.0,2000-07-13,A24,English,South Korea,8.6,11476.0,50175444
1259,Movie_1259,124461182.0,Western,"Riley Role, Tom Hanks",Jane Doe,120.0,2019-12-26,Focus Features,French,India,7.6,,51205339
1302,Movie_1302,17760723.0,Thriller,"Amy Adams, Margot Robbie",Sofia Coppola,95.0,2001-09-15,Village Roadshow,English,China,6.2,9098.0,22937229
2567,Movie_2567,4856887.0,Fantasy,"Saoirse Ronan, Joaquin Phoenix, Christian Bale",Ryan Coogler,103.0,2013-12-14,New Line Cinema,Korean,France,7.3,11234.0,6865575
2390,Movie_2390,60887861.0,Horror,"Jake Gyllenhaal, Sam Star",Ridley Scott,128.0,2024-11-04,Annapurna Pictures,Korean,Germany,8.1,10919.0,46726814
1383,Movie_1383,12398945.0,Comedy,"John Doe A, Timothée Chalamet, Morgan Freeman",David Fincher,120.0,2015-12-14,Warner Bros.,English,UK,9.1,6753.0,98981295
1305,Movie_1305,55303430.0,Musical,"Viola Davis, Will Smith",Casey Brown,100.0,2002-01-07,Universal Pictures,English,China,6.0,13177.0,172283459
237,Movie_237,5307132.0,Horror,"Tom Holland, Ryan Gosling, Chris Evans",Sofia Coppola,79.0,2004-09-14,Focus Features,Spanish,Brazil,7.9,9112.0,4496998
552,Movie_552,49341824.0,Romance,"Casey Celeb, Sam Star",Jamie Lee,99.0,2012-09-14,Searchlight Pictures,Italian,Italy,5.7,8335.0,23740991
521,Movie_521,25342383.0,Musical,"Amy Adams, Scarlett Johansson, Gal Gadot, Ana de Armas",Drew White,61.0,2005-05-12,Lionsgate,English,India,6.8,13650.0,65148618
2241,Movie_2241,91700450.0,Western,"Ryan Gosling, Brie Larson",Chris Park,136.0,2000-06-23,A24,French,India,9.9,13618.0,66852435
1233,Movie_1233,23042172.0,Mystery,"Benedict Cumberbatch, Scarlett Johansson",Pat Quinn,94.0,2015-08-19,Focus Features,German,Canada,6.5,11796.0,28131536
1139,Movie_1139,20484532.0,Thriller,"Jordan Talent, Brad Pitt, Zendaya",Taylor Green,60.0,2025-03-18,Blumhouse Productions,English,Brazil,6.0,12378.0,38759172
721,Movie_721,17201641.0,Sci-Fi,"Tom Holland, Leonardo DiCaprio, Gal Gadot",Sam Mendes,,2000-06-05,Warner Bros.,English,France,8.6,9439.0,98201112
736,Movie_736,8228283.0,Drama,"Jake Gyllenhaal, Idris Elba",Sofia Coppola,109.0,2014-07-11,Focus Features,Italian,Japan,6.1,9185.0,11633414
2682,Movie_2682,29745389.0,Animation,"Jennifer Lawrence, Viola Davis",Jane Doe,98.0,2009-09-15,A24,English,Canada,5.9,10906.0,100108819
1751,Movie_1751,12910486.0,Romance,"Oscar Isaac, Anya Taylor-Joy, Cate Blanchett, Zendaya",John Smith,126.0,2007-07-22,Amblin Entertainment,English,France,7.6,4070.0,28094921
59,Movie_59,3804529.0,Musical,"Dwayne Johnson, Gal Gadot, Cate Blanchett",Guillermo del Toro,159.0,2001-10-22,Amblin Entertainment,English,India,8.4,8040.0,6964058
632,Movie_632,64993389.0,Drama,"Samuel L. Jackson, Robert Downey Jr., Pat Player, Pedro Pascal",Ryan Coogler,112.0,2004-01-15,Blumhouse Productions,English,Germany,7.4,14924.0,62727313
1182,Movie_1182,3441981.0,Musical,"Morgan Screen, Joaquin Phoenix",Pat Quinn,115.0,2010-06-09,Warner Bros.,Chinese,Germany,6.7,9537.0,3255569
2227,Movie_2227,40796638.0,Thriller,"Jake Gyllenhaal, Taylor Thespian, Awkwafina",Bong Joon-ho,113.0,2016-07-30,Searchlight Pictures,French,France,7.7,6988.0,112202086
593,Movie_593,39483070.0,Comedy,"Morgan Freeman, Idris Elba",Martin Scorsese,139.0,2013-10-17,A24,Japanese,France,9.7,7820.0,87810460
1304,Movie_1304,14592640.0,War,"Margot Robbie, Riley Role",Quentin Tarantino,60.0,2018-01-02,Legendary Entertainment,Chinese,Brazil,9.0,10627.0,25403048
1388,Movie_1388,17625075.0,Biography,"Ana de Armas, Charlize Theron, Brad Pitt, Brie Larson",Greta Gerwig,84.0,2019-11-29,Lionsgate,English,Brazil,8.0,10181.0,82744424
2644,Movie_2644,70619827.0,Fantasy,"Riley Role, Dwayne Johnson",Bong Joon-ho,104.0,2006-09-05,Walt Disney Pictures,Spanish,Japan,7.9,7837.0,62862439
2659,Movie_2659,8851501.0,Documentary,"Morgan Screen, Riley Role, Brad Pitt, Jane Doe B",Chloe Zhao,91.0,2001-12-03,Metro-Goldwyn-Mayer,Korean,South Korea,8.8,8275.0,5735880
2992,Movie_2992,69113543.0,Family,"Gal Gadot, Natalie Portman, Benedict Cumberbatch, Jordan Talent",Alex Rivera,95.0,2024-05-11,Amblin Entertainment,English,Canada,8.2,15208.0,273733083
940,Movie_940,64909226.0,Horror,"Anya Taylor-Joy, Christian Bale, Jake Gyllenhaal",Casey Brown,129.0,2013-01-27,Blumhouse Productions,Spanish,Australia,7.3,9944.0,32209838
2818,Movie_2818,3400427.0,Drama,"Idris Elba, Brie Larson",Quentin Tarantino,141.0,2021-04-14,A24,Spanish,South Korea,8.5,12011.0,9597912
1250,Movie_1250,11775217.0,Animation,"Timothée Chalamet, Benedict Cumberbatch",Sam Mendes,94.0,2024-10-30,Village Roadshow,English,UK,5.9,7396.0,28165874
905,Movie_905,14321759.0,Family,"Denzel Washington, Sam Star, Leonardo DiCaprio",Jane Doe,123.0,2022-12-01,Lionsgate,French,UK,5.3,12534.0,14642553
2571,Movie_2571,202801998.0,Romance,"Will Smith, Lupita Nyong'o, Pedro Pascal, Viola Davis",David Fincher,119.0,2007-11-30,Legendary Entertainment,Hindi,UK,7.6,13371.0,471430417
1280,Movie_1280,29424634.0,Family,"Tom Hanks, Taylor Thespian, Jane Doe B, Alex Actor",John Smith,106.0,2022-04-18,Annapurna Pictures,German,Australia,6.5,12907.0,41565610
2427,Movie_2427,5285198.0,Sci-Fi,"Zendaya, Denzel Washington, Florence Pugh",Zack Snyder,131.0,2010-08-07,Focus Features,English,France,7.7,10602.0,11869908
2909,Movie_2909,10936510.0,Romance,"Tom Hanks, Saoirse Ronan",Ryan Coogler,112.0,2012-12-16,Focus Features,French,Canada,5.5,11359.0,11743648
2150,Movie_2150,138113748.0,Documentary,"Pedro Pascal, Sandra Bullock, Brad Pitt",Jane Doe,120.0,2022-01-23,Amblin Entertainment,German,Australia,4.9,13686.0,38535918
2412,Movie_2412,,Comedy,"Riley Role, Taylor Thespian, Meryl Streep, Sam Star",Casey Brown,145.0,2025-01-30,Warner Bros.,English,Italy,7.8,5689.0,9529692
2491,Movie_2491,6544342.0,Comedy,"Scarlett Johansson, Denzel Washington, Dwayne Johnson",John Smith,105.0,2023-09-29,Focus Features,English,Brazil,7.1,12662.0,14069168
1143,Movie_1143,7496209.0,Family,"Viola Davis, Riley Role, Anya Taylor-Joy, Chris Evans",Alex Rivera,96.0,2005-02-07,Amblin Entertainment,English,Germany,5.9,9212.0,11090166
2406,Movie_2406,18374894.0,Horror,"Jennifer Lawrence, Brad Pitt",Pat Quinn,,2015-10-30,Warner Bros.,English,Australia,6.8,10409.0,58135098
707,Movie_707,117254216.0,War,"Denzel Washington, Will Smith",Zack Snyder,115.0,2002-10-05,Metro-Goldwyn-Mayer,English,Brazil,9.1,13060.0,676037514
2670,Movie_2670,17826673.0,War,"Gal Gadot, Meryl Streep, Ryan Gosling",Bong Joon-ho,134.0,2001-01-11,Paramount Pictures,Spanish,France,8.1,12583.0,47746428
1023,Movie_1023,17212121.0,Thriller,"Sandra Bullock, Morgan Freeman, John Doe A",Christopher Nolan,111.0,2012-04-23,DreamWorks,English,Australia,6.3,10935.0,46722277
746,Movie_746,36725799.0,Musical,"Riley Role, Margot Robbie, Florence Pugh, Awkwafina",Damien Chazelle,113.0,2023-10-08,Searchlight Pictures,Hindi,Australia,8.6,13085.0,63815880
1547,Movie_1547,31497117.0,Animation,"Christian Bale, Jane Doe B, Jennifer Lawrence, Jordan Talent",Michael Bay,93.0,2009-11-22,NEON,Chinese,India,7.5,9432.0,77967696
2382,Movie_2382,400000000.0,Family,"Viola Davis, Saoirse Ronan",Martin Scorsese,118.0,2020-10-11,Metro-Goldwyn-Mayer,English,Brazil,8.3,13032.0,2616238962
2070,Movie_2070,25098019.0,Family,"Margot Robbie, Taylor Thespian, Timothée Chalamet",James Cameron,121.0,2015-08-01,Amblin Entertainment,English,Japan,6.6,9810.0,73350730
514,Movie_514,75195554.0,Mystery,"Pedro Pascal, Brie Larson",Chloe Zhao,122.0,2010-11-09,Universal Pictures,Hindi,Brazil,7.5,13325.0,170012317
82,Movie_82,68366142.0,War,"Gal Gadot, Oscar Isaac, Leonardo DiCaprio, Robert Downey Jr.",Jane Doe,125.0,2016-04-22,Metro-Goldwyn-Mayer,Japanese,USA,6.1,12485.0,26221707
2690,Movie_2690,115563776.0,Comedy,"Brad Pitt, Saoirse Ronan",Taika Waititi,103.0,2003-06-22,NEON,English,Japan,7.5,13391.0,311814739
1309,Movie_1309,75991375.0,Fantasy,"Jake Gyllenhaal, Anya Taylor-Joy, Dwayne Johnson, Pat Player",Denis Villeneuve,144.0,2005-04-30,A24,English,France,8.5,10477.0,262669601
2577,Movie_2577,7689664.0,Thriller,"Amy Adams, Ryan Gosling, Anya Taylor-Joy, Christian Bale",Peter Jackson,99.0,2003-06-24,DreamWorks,Italian,Brazil,8.7,5968.0,17750509
915,Movie_915,11113388.0,Adventure,"Emma Stone, Samuel L. Jackson, Idris Elba",Ava DuVernay,110.0,2016-02-04,Paramount Pictures,Spanish,India,8.7,11433.0,15921527
1405,Movie_1405,23951990.0,Documentary,"Meryl Streep, Amy Adams",Kathryn Bigelow,107.0,2004-09-17,Columbia Pictures,Italian,Canada,7.6,7890.0,10735440
1648,Movie_1648,76518944.0,Sci-Fi,"Idris Elba, Morgan Freeman, Jake Gyllenhaal",Sam Mendes,142.0,2009-02-06,Amblin Entertainment,Spanish,Australia,7.1,11050.0,39882509
2789,Movie_2789,45969593.0,Musical,"Saoirse Ronan, Morgan Screen, Taylor Thespian, Pedro Pascal",Bong Joon-ho,131.0,2009-08-09,Focus Features,Chinese,Germany,8.3,7187.0,61535739
1109,Movie_1109,,Fantasy,"Pedro Pascal, Gal Gadot",Ridley Scott,62.0,2017-12-28,Amblin Entertainment,Spanish,China,7.4,4760.0,16709125
151,Movie_151,3434380.0,Biography,"Margot Robbie, Cate Blanchett",Christopher Nolan,60.0,2004-04-27,NEON,Spanish,France,8.3,12008.0,3936885
2755,Movie_2755,24356236.0,Adventure,"Tom Hanks, Jennifer Lawrence",Kathryn Bigelow,104.0,2018-09-11,New Line Cinema,English,Australia,6.0,5257.0,114834688
775,Movie_775,49181756.0,Documentary,"Florence Pugh, Brad Pitt",Ryan Coogler,85.0,2000-01-06,Walt Disney Pictures,Chinese,Brazil,6.6,6417.0,31606072
330,Movie_330,11268960.0,Sci-Fi,"Idris Elba, Sam Star, Scarlett Johansson, Dwayne Johnson",Jamie Lee,97.0,2002-06-03,NEON,Portuguese,India,6.8,7480.0,26102744
7,Movie_7,10438632.0,Comedy,"Meryl Streep, Idris Elba",David Fincher,109.0,2012-12-12,Searchlight Pictures,Japanese,South Korea,8.8,8800.0,14762538
944,Movie_944,8732775.0,Documentary,"Scarlett Johansson, Jake Gyllenhaal, Idris Elba, Oscar Isaac",John Smith,154.0,2025-04-02,A24,English,India,7.9,7129.0,4080594
823,Movie_823,73672478.0,Mystery,"Timothée Chalamet, Zendaya, Morgan Screen",Pat Quinn,136.0,2006-11-19,NEON,Spanish,Canada,5.6,9355.0,28366560
735,Movie_735,57444793.0,Romance,"Robert Downey Jr., Lupita Nyong'o",David Fincher,88.0,2015-06-24,NEON,German,Brazil,6.2,12352.0,171883247
910,Movie_910,7611883.0,Drama,"Saoirse Ronan, Jordan Talent",Damien Chazelle,87.0,2002-03-21,Focus Features,English,USA,8.8,7529.0,41703481
469,Movie_469,18510199.0,Family,"Margot Robbie, Ana de Armas, Benedict Cumberbatch",Jamie Lee,97.0,2014-03-24,A24,Spanish,South Korea,5.5,11295.0,16431856
182,Movie_182,76687901.0,War,"Taylor Thespian, Brie Larson",Ridley Scott,111.0,2011-11-28,20th Century Studios,English,Australia,6.3,10497.0,254278706
165,Movie_165,6044506.0,Fantasy,"Gal Gadot, Robert Downey Jr., Ryan Gosling",Chris Park,166.0,2010-10-29,Legendary Entertainment,English,India,7.9,7389.0,10689955
1524,Movie_1524,5602395.0,War,"Brie Larson, Florence Pugh",John Smith,124.0,2000-01-29,Metro-Goldwyn-Mayer,Hindi,UK,7.2,6843.0,3503855
452,Movie_452,75935744.0,Documentary,"Riley Role, Meryl Streep, Pedro Pascal, Emma Stone",Patty Jenkins,154.0,2019-04-29,20th Century Studios,Chinese,Brazil,6.5,10362.0,9822718
491,Movie_491,389675351.0,Fantasy,"Sam Star, Jordan Talent",Jamie Lee,82.0,2020-08-19,Annapurna Pictures,Korean,UK,6.3,16539.0,187691974
814,Movie_814,54567051.0,Mystery,"Tom Holland, Meryl Streep, Awkwafina, Charlize Theron",David Fincher,71.0,2006-05-14,New Line Cinema,English,China,9.3,12233.0,230662657
1144,Movie_1144,45903357.0,Sci-Fi,"Jennifer Lawrence, Morgan Screen",Christopher Nolan,154.0,2021-06-08,Amblin Entertainment,Spanish,Brazil,7.1,5491.0,91273311
1312,Movie_1312,,Thriller,"Sandra Bullock, Christian Bale, Meryl Streep, Saoirse Ronan",Quentin Tarantino,107.0,2008-08-01,Amblin Entertainment,English,India,6.3,10575.0,159604821
2267,Movie_2267,1996725.0,Musical,"Alex Actor, Scarlett Johansson, Florence Pugh, Jennifer Lawrence",James Cameron,136.0,2012-04-23,20th Century Studios,English,Germany,7.8,2862.0,8998763
1112,Movie_1112,18576781.0,Documentary,"Charlize Theron, Brie Larson, Sandra Bullock, Jane Doe B",Peter Jackson,102.0,2005-07-24,DreamWorks,English,Germany,7.9,13488.0,44602675
2884,Movie_2884,20320358.0,Romance,"Anya Taylor-Joy, Amy Adams",Barry Jenkins,87.0,2023-11-26,Amblin Entertainment,English,India,6.0,12474.0,63097389
2096,Movie_2096,5710619.0,Crime,"Morgan Screen, Morgan Freeman, Viola Davis, Leonardo DiCaprio",Jane Doe,105.0,2010-04-20,Regency Enterprises,Portuguese,Australia,7.7,18023.0,9508533
1442,Movie_1442,13539856.0,Western,"Taylor Thespian, Cate Blanchett, Jake Gyllenhaal",Peter Jackson,138.0,2023-06-26,Lionsgate,English,Canada,8.6,10579.0,74980312
1946,Movie_1946,27088047.0,Western,"Pat Player, Jennifer Lawrence, Cate Blanchett, Oscar Isaac",Quentin Tarantino,60.0,2022-08-16,A24,Hindi,UK,8.0,13796.0,10827058
1007,Movie_1007,32495578.0,Drama,"Brie Larson, Robert Downey Jr., Lupita Nyong'o, Oscar Isaac",Patty Jenkins,88.0,2017-04-29,Walt Disney Pictures,English,UK,7.0,13145.0,80634196
1628,Movie_1628,7673454.0,Comedy,"Meryl Streep, Lupita Nyong'o",Greta Gerwig,138.0,2022-10-20,Lionsgate,English,Brazil,8.4,15356.0,34933224
1633,Movie_1633,14872277.0,Mystery,"Zendaya, Viola Davis, Riley Role, Charlize Theron",Michael Bay,143.0,2017-09-05,Blumhouse Productions,English,China,7.9,8266.0,40800061
1075,Movie_1075,11164705.0,Musical,"Denzel Washington, Chris Evans",Sofia Coppola,107.0,2016-10-03,NEON,Portuguese,Germany,7.3,8418.0,11763840
579,Movie_579,10473923.0,Romance,"Jake Gyllenhaal, Oscar Isaac, Dwayne Johnson, Lupita Nyong'o",Christopher Nolan,131.0,2001-04-09,Village Roadshow,Hindi,South Korea,7.8,8189.0,15062452
2125,Movie_2125,60970262.0,War,"Benedict Cumberbatch, Casey Celeb, Jane Doe B",David Fincher,88.0,2002-02-09,NEON,French,Germany,7.3,7752.0,97663996
2370,Movie_2370,37348870.0,Romance,"Jane Doe B, Zendaya, Timothée Chalamet",David Fincher,116.0,2002-03-15,New Line Cinema,Spanish,UK,7.1,12776.0,31461468
2288,Movie_2288,244318487.0,Horror,"Ana de Armas, Meryl Streep, Jake Gyllenhaal, Timothée Chalamet",Morgan Blake,76.0,2002-04-20,Amblin Entertainment,English,USA,,11151.0,357056614
2515,Movie_2515,17729748.0,Mystery,"Denzel Washington, Viola Davis, Brad Pitt",Casey Brown,70.0,2024-11-22,Columbia Pictures,English,UK,8.2,14350.0,60532077
328,Movie_328,27813196.0,Biography,"Jane Doe B, Dwayne Johnson, Brad Pitt",Ridley Scott,81.0,2019-03-06,Annapurna Pictures,English,UK,7.6,8759.0,113708194
1791,Movie_1791,36112590.0,War,"Margot Robbie, Riley Role, Ana de Armas",Casey Brown,117.0,2008-02-10,Legendary Entertainment,English,India,7.7,9696.0,131730077
443,Movie_443,35809180.0,Western,"Will Smith, Dwayne Johnson, Chris Evans, Tom Hanks",Tim Burton,128.0,2006-08-22,Walt Disney Pictures,Spanish,Brazil,6.2,14142.0,81041348
1859,Movie_1859,172227648.0,Mystery,"Natalie Portman, Leonardo DiCaprio, Gal Gadot, Charlize Theron",Ridley Scott,120.0,2017-05-22,Warner Bros.,Chinese,South Korea,8.5,16517.0,356996594
2372,Movie_2372,822428.0,Family,"Brie Larson, Will Smith",Guillermo del Toro,108.0,2008-06-04,New Line Cinema,English,China,4.4,5631.0,1423142
2152,Movie_2152,95001690.0,Drama,"Viola Davis, Zendaya",Denis Villeneuve,140.0,2025-05-23,Regency Enterprises,English,Italy,6.6,14004.0,167660718
833,Movie_833,46400537.0,Documentary,"Viola Davis, Margot Robbie, Denzel Washington",Sofia Coppola,93.0,2014-10-25,Legendary Entertainment,Japanese,UK,6.5,8897.0,14566831
2399,Movie_2399,128766951.0,Thriller,"Leonardo DiCaprio, Idris Elba, Emma Stone",Steven Spielberg,100.0,2000-06-01,Lionsgate,Japanese,Italy,8.5,16810.0,325817746
2127,Movie_2127,4336606.0,Western,"Christian Bale, Zendaya, Tom Hanks, Idris Elba",Greta Gerwig,126.0,2002-12-21,Columbia Pictures,English,India,7.1,8587.0,4749368
1415,Movie_1415,7967160.0,Crime,"Dwayne Johnson, Meryl Streep, Christian Bale",Wes Anderson,124.0,2004-10-25,Walt Disney Pictures,English,France,9.8,16091.0,56925679
1202,Movie_1202,36933287.0,Animation,"Samuel L. Jackson, Sandra Bullock, Scarlett Johansson, Dwayne Johnson",Patty Jenkins,87.0,2020-09-13,20th Century Studios,English,Canada,8.3,10026.0,97859181
2339,Movie_2339,7239911.0,Fantasy,"Dwayne Johnson, Chris Evans",Morgan Blake,124.0,2008-07-31,A24,English,Japan,7.6,4337.0,33405827
1500,Movie_1500,25176647.0,Mystery,"Benedict Cumberbatch, John Doe A, Leonardo DiCaprio",Morgan Blake,130.0,2022-09-14,Columbia Pictures,Hindi,Brazil,6.6,7690.0,5022952
2973,Movie_2973,49652328.0,Sci-Fi,"Leonardo DiCaprio, Brie Larson, Pedro Pascal",Casey Brown,79.0,2023-01-14,Regency Enterprises,Japanese,Brazil,9.0,5548.0,36062707
87,Movie_87,257115799.0,Action,"Meryl Streep, Leonardo DiCaprio, Jane Doe B",Damien Chazelle,109.0,2002-07-30,Blumhouse Productions,English,Brazil,8.9,17315.0,757514026
1404,Movie_1404,56353450.0,Adventure,"Margot Robbie, Jennifer Lawrence",Alex Rivera,160.0,2016-12-12,Walt Disney Pictures,English,Australia,8.7,12736.0,244281093
2956,Movie_2956,8777595.0,Action,"Robert Downey Jr., Jennifer Lawrence, Timothée Chalamet",Tim Burton,149.0,2013-03-02,Village Roadshow,English,USA,6.7,13235.0,23170144
2348,Movie_2348,191282877.0,Horror,"Christian Bale, Charlize Theron, Emma Stone, Florence Pugh",Jane Doe,156.0,2000-11-20,Legendary Entertainment,Japanese,Italy,7.5,10365.0,236188899
1482,Movie_1482,71239415.0,Fantasy,"Robert Downey Jr., Lupita Nyong'o, Oscar Isaac",Ryan Coogler,129.0,2001-08-26,Annapurna Pictures,German,Australia,8.0,10178.0,87940622
778,Movie_778,7386314.0,Action,"Jake Gyllenhaal, Sandra Bullock, Morgan Freeman, Chris Evans",Martin Scorsese,109.0,2002-01-03,Lionsgate,English,Australia,9.3,7128.0,52543136
800,Movie_800,5624077.0,Action,"Alex Actor, Chris Evans",Chris Park,91.0,2007-12-05,NEON,English,Brazil,6.3,50.0,20060378
1667,Movie_1667,1434700.0,War,"Jane Doe B, Amy Adams",Jordan Peele,115.0,2022-12-15,Warner Bros.,English,China,6.5,9773.0,5020367
1895,Movie_1895,113855852.0,Action,"Benedict Cumberbatch, Margot Robbie",Denis Villeneuve,125.0,2021-12-10,New Line Cinema,Italian,China,7.1,10193.0,133567296
55,Movie_55,31827671.0,Mystery,"Morgan Freeman, Will Smith",Damien Chazelle,146.0,2021-11-08,Amblin Entertainment,English,Japan,5.7,7512.0,40862096
2466,Movie_2466,5201529.0,Romance,"Amy Adams, Charlize Theron, Awkwafina, Emma Stone",James Cameron,140.0,2012-06-28,Annapurna Pictures,English,China,6.4,6427.0,20458763
1288,Movie_1288,125291352.0,Mystery,"Viola Davis, Saoirse Ronan, Emma Stone, Dwayne Johnson",Guy Ritchie,134.0,2004-10-06,New Line Cinema,English,Canada,7.3,14586.0,446001645
1921,Movie_1921,8427652.0,Western,"Morgan Screen, Robert Downey Jr.",Kathryn Bigelow,128.0,2019-09-11,Focus Features,English,Canada,7.7,12187.0,17315923
1668,Movie_1668,46256738.0,Crime,"Zendaya, Viola Davis, Idris Elba, Christian Bale",Chloe Zhao,121.0,2003-06-15,Regency Enterprises,English,Germany,9.1,9571.0,409203213
2678,Movie_2678,25379930.0,Biography,"Sandra Bullock, Viola Davis, Oscar Isaac",Sofia Coppola,77.0,2012-08-28,Legendary Entertainment,Italian,Brazil,6.7,11683.0,30078152
2178,Movie_2178,26494799.0,Mystery,"Viola Davis, Cate Blanchett",Steven Spielberg,121.0,2000-07-18,Paramount Pictures,English,India,7.5,19731.0,67944858
1702,Movie_1702,136125023.0,Musical,"Jane Doe B, John Doe A",Wes Anderson,86.0,2002-09-05,Lionsgate,English,France,7.3,11942.0,174430877
1246,Movie_1246,39974021.0,Action,"Will Smith, Jennifer Lawrence",Pat Quinn,108.0,2021-11-02,20th Century Studios,Hindi,Germany,6.3,7852.0,56523843
114,Movie_114,48551456.0,Western,"Scarlett Johansson, Margot Robbie",John Smith,118.0,2017-01-31,20th Century Studios,English,Canada,6.8,10158.0,61219762
2836,Movie_2836,29748749.0,Sci-Fi,"Tom Holland, Jordan Talent",Jane Doe,99.0,2013-12-19,Regency Enterprises,Spanish,South Korea,5.3,11925.0,12915349
988,Movie_988,236251091.0,Comedy,"Margot Robbie, Pedro Pascal",Chloe Zhao,119.0,2005-12-26,Searchlight Pictures,English,South Korea,7.8,12902.0,557615198
